take_name,split,task,label
iiith_cooking_72_4,train,Cooking,4
iiith_cooking_72_6,train,Cooking,4
iiith_cooking_74_2,train,Cooking,4
iiith_cooking_74_4,train,Cooking,4
iiith_cooking_74_6,train,Cooking,4
iiith_cooking_75_2,train,Cooking,4
iiith_cooking_76_2,train,Cooking,4
iiith_cooking_76_4,train,Cooking,4
iiith_cooking_77_2,train,Cooking,4
iiith_cooking_78_2,train,Cooking,4
iiith_cooking_79_2,train,Cooking,4
iiith_cooking_80_2,train,Cooking,4
iiith_cooking_81_2,train,Cooking,4
iiith_cooking_82_2,train,Cooking,4
iiith_cooking_84_2,train,Cooking,4
iiith_cooking_84_4,train,Cooking,4
iiith_cooking_85_2,train,Cooking,4
iiith_cooking_87_2,train,Cooking,4
iiith_cooking_87_4,train,Cooking,4
iiith_cooking_87_6,train,Cooking,4
iiith_cooking_89_2,val,Cooking,4
iiith_cooking_89_4,val,Cooking,4
iiith_cooking_89_6,val,Cooking,4
iiith_cooking_90_2,val,Cooking,4
iiith_cooking_90_4,val,Cooking,4
iiith_cooking_91_2,train,Cooking,4
iiith_cooking_92_2,train,Cooking,4
iiith_cooking_93_2,train,Cooking,4
iiith_cooking_93_4,train,Cooking,4
iiith_cooking_93_6,train,Cooking,4
iiith_cooking_96_2,train,Cooking,4
iiith_cooking_97_2,train,Cooking,4
iiith_cooking_98_2,train,Cooking,4
iiith_cooking_98_5,train,Cooking,4
iiith_cooking_98_7,train,Cooking,4
iiith_cooking_99_2,train,Cooking,4
iiith_cooking_99_4,train,Cooking,4
iiith_guitar_002_10,train,Music,6
iiith_guitar_002_2,train,Music,6
iiith_guitar_002_4,train,Music,6
iiith_guitar_002_6,train,Music,6
iiith_guitar_002_8,train,Music,6
iiith_piano_001_2,train,Music,6
iiith_piano_001_4,train,Music,6
iiith_piano_001_6,train,Music,6
iiith_piano_001_8,train,Music,6
iiith_piano_002_2,train,Music,6
iiith_piano_002_5,train,Music,6
iiith_piano_002_7,train,Music,6
iiith_piano_003_2,test,Music,6
iiith_piano_003_4,test,Music,6
iiith_piano_003_6,test,Music,6
iiith_piano_003_7,test,Music,6
iiith_soccer_001_2,test,Soccer,5
iiith_soccer_001_4,test,Soccer,5
iiith_soccer_001_6,test,Soccer,5
iiith_soccer_002_2,val,Soccer,5
iiith_soccer_002_4,val,Soccer,5
iiith_soccer_002_6,val,Soccer,5
iiith_soccer_004_2,train,Soccer,5
iiith_soccer_004_3,train,Soccer,5
iiith_soccer_004_5,train,Soccer,5
iiith_soccer_006_2,train,Soccer,5
iiith_soccer_006_3,train,Soccer,5
iiith_soccer_006_4,train,Soccer,5
iiith_soccer_008_2,test,Soccer,5
iiith_soccer_008_5,test,Soccer,5
iiith_soccer_008_7,test,Soccer,5
iiith_soccer_013_2,train,Soccer,5
iiith_soccer_014_3,train,Soccer,5
iiith_soccer_014_5,train,Soccer,5
iiith_soccer_014_6,train,Soccer,5
iiith_soccer_015_2,val,Soccer,5
iiith_soccer_016_2,train,Soccer,5
iiith_soccer_016_4,train,Soccer,5
iiith_soccer_019_2,train,Soccer,5
iiith_soccer_020_2,train,Soccer,5
iiith_soccer_020_3,train,Soccer,5
iiith_soccer_020_6,train,Soccer,5
iiith_soccer_020_8,train,Soccer,5
iiith_soccer_021_2,train,Soccer,5
iiith_soccer_021_3,train,Soccer,5
iiith_soccer_021_4,train,Soccer,5
iiith_soccer_022_2,test,Soccer,5
iiith_soccer_022_3,test,Soccer,5
iiith_soccer_022_4,test,Soccer,5
iiith_soccer_023_2,train,Soccer,5
iiith_soccer_025_2,test,Soccer,5
iiith_soccer_025_4,test,Soccer,5
iiith_soccer_025_6,test,Soccer,5
iiith_soccer_026_2,test,Soccer,5
iiith_soccer_026_4,test,Soccer,5
iiith_soccer_026_6,test,Soccer,5
iiith_soccer_027_2,train,Soccer,5
iiith_soccer_027_4,train,Soccer,5
iiith_soccer_027_6,train,Soccer,5
iiith_soccer_028_2,train,Soccer,5
iiith_soccer_028_4,train,Soccer,5
iiith_soccer_028_6,train,Soccer,5
iiith_soccer_029_2,train,Soccer,5
iiith_soccer_029_3,train,Soccer,5
iiith_soccer_029_5,train,Soccer,5
iiith_soccer_030_2,train,Soccer,5
iiith_soccer_030_4,train,Soccer,5
iiith_soccer_030_6,train,Soccer,5
iiith_soccer_031_2,val,Soccer,5
iiith_soccer_031_4,val,Soccer,5
iiith_soccer_031_6,val,Soccer,5
iiith_soccer_032_2,train,Soccer,5
iiith_soccer_032_4,train,Soccer,5
iiith_soccer_032_6,train,Soccer,5
iiith_soccer_033_2,train,Soccer,5
iiith_soccer_033_4,train,Soccer,5
iiith_soccer_033_6,train,Soccer,5
iiith_soccer_034_2,train,Soccer,5
iiith_soccer_034_4,train,Soccer,5
iiith_soccer_034_6,train,Soccer,5
iiith_soccer_035_2,train,Soccer,5
iiith_soccer_035_3,train,Soccer,5
iiith_soccer_035_5,train,Soccer,5
iiith_soccer_036_2,train,Soccer,5
iiith_soccer_036_3,train,Soccer,5
iiith_soccer_036_4,train,Soccer,5
iiith_soccer_039_2,train,Soccer,5
iiith_soccer_039_4,train,Soccer,5
iiith_soccer_039_6,train,Soccer,5
iiith_soccer_040_2,val,Soccer,5
iiith_soccer_040_4,val,Soccer,5
iiith_soccer_040_6,val,Soccer,5
iiith_soccer_041_2,train,Soccer,5
iiith_soccer_041_4,train,Soccer,5
iiith_soccer_041_6,train,Soccer,5
iiith_soccer_042_2,train,Soccer,5
iiith_soccer_042_4,train,Soccer,5
iiith_soccer_042_6,train,Soccer,5
iiith_soccer_043_2,test,Soccer,5
iiith_soccer_043_4,test,Soccer,5
iiith_soccer_043_6,test,Soccer,5
iiith_soccer_043_8,test,Soccer,5
iiith_soccer_044_2,val,Soccer,5
iiith_soccer_044_4,val,Soccer,5
iiith_soccer_044_6,val,Soccer,5
iiith_soccer_045_2,test,Soccer,5
iiith_soccer_045_4,test,Soccer,5
iiith_soccer_045_6,test,Soccer,5
iiith_soccer_046_2,train,Soccer,5
iiith_soccer_046_4,train,Soccer,5
iiith_soccer_046_6,train,Soccer,5
iiith_soccer_047_2,test,Soccer,5
iiith_soccer_047_4,test,Soccer,5
iiith_soccer_047_6,test,Soccer,5
iiith_soccer_048_2,train,Soccer,5
iiith_soccer_048_4,train,Soccer,5
iiith_soccer_048_6,train,Soccer,5
iiith_soccer_049_2,train,Soccer,5
iiith_soccer_049_4,train,Soccer,5
iiith_soccer_049_6,train,Soccer,5
iiith_soccer_051_2,train,Soccer,5
iiith_soccer_051_4,train,Soccer,5
iiith_soccer_052_2,train,Soccer,5
iiith_soccer_052_4,train,Soccer,5
iiith_soccer_052_6,train,Soccer,5
iiith_soccer_053_2,train,Soccer,5
iiith_soccer_053_4,train,Soccer,5
iiith_soccer_053_6,train,Soccer,5
iiith_soccer_057_2,train,Soccer,5
iiith_soccer_057_4,train,Soccer,5
iiith_soccer_059_2,val,Soccer,5
iiith_soccer_059_4,val,Soccer,5
iiith_soccer_060_2,train,Soccer,5
iiith_soccer_060_4,train,Soccer,5
iiith_soccer_060_6,train,Soccer,5
iiith_soccer_061_2,train,Soccer,5
iiith_soccer_061_4,train,Soccer,5
iiith_soccer_061_6,train,Soccer,5
indiana_bike_01_1,test,Bike Repair,7
indiana_bike_01_2,test,Bike Repair,7
indiana_bike_02_1,train,Bike Repair,7
indiana_bike_02_2,train,Bike Repair,7
indiana_bike_02_3,train,Bike Repair,7
indiana_bike_03_1,train,Bike Repair,7
indiana_bike_04_2,train,Bike Repair,7
indiana_bike_04_3,train,Bike Repair,7
indiana_bike_04_4,train,Bike Repair,7
indiana_bike_04_5,train,Bike Repair,7
indiana_bike_04_7,train,Bike Repair,7
indiana_bike_04_8,train,Bike Repair,7
indiana_bike_04_9,train,Bike Repair,7
indiana_bike_05_10,test,Bike Repair,7
indiana_bike_05_11,test,Bike Repair,7
indiana_bike_05_2,test,Bike Repair,7
indiana_bike_05_3,test,Bike Repair,7
indiana_bike_05_4,test,Bike Repair,7
indiana_bike_05_5,test,Bike Repair,7
indiana_bike_05_7,test,Bike Repair,7
indiana_bike_06_10,train,Bike Repair,7
indiana_bike_06_11,train,Bike Repair,7
indiana_bike_06_2,train,Bike Repair,7
indiana_bike_06_3,train,Bike Repair,7
indiana_bike_06_4,train,Bike Repair,7
indiana_bike_06_5,train,Bike Repair,7
indiana_bike_06_7,train,Bike Repair,7
indiana_bike_06_8,train,Bike Repair,7
indiana_bike_06_9,train,Bike Repair,7
indiana_bike_08_10,test,Bike Repair,7
indiana_bike_08_2,test,Bike Repair,7
indiana_bike_08_3,test,Bike Repair,7
indiana_bike_08_4,test,Bike Repair,7
indiana_bike_08_5,test,Bike Repair,7
indiana_bike_08_7,test,Bike Repair,7
indiana_bike_08_8,test,Bike Repair,7
indiana_bike_09_10,val,Bike Repair,7
indiana_bike_09_12,val,Bike Repair,7
indiana_bike_09_13,val,Bike Repair,7
indiana_bike_09_14,train,Bike Repair,7
indiana_bike_09_4,val,Bike Repair,7
indiana_bike_09_5,val,Bike Repair,7
indiana_bike_09_6,val,Bike Repair,7
indiana_bike_09_7,val,Bike Repair,7
indiana_bike_09_8,val,Bike Repair,7
indiana_bike_09_9,val,Bike Repair,7
indiana_bike_10_11,val,Bike Repair,7
indiana_bike_10_12,val,Bike Repair,7
indiana_bike_10_13,val,Bike Repair,7
indiana_bike_10_14,val,Bike Repair,7
indiana_bike_10_2,val,Bike Repair,7
indiana_bike_10_3,val,Bike Repair,7
indiana_bike_10_4,val,Bike Repair,7
indiana_bike_10_6,val,Bike Repair,7
indiana_bike_10_7,val,Bike Repair,7
indiana_bike_10_8,val,Bike Repair,7
indiana_bike_10_9,val,Bike Repair,7
indiana_bike_11_11,test,Bike Repair,7
indiana_bike_11_12,test,Bike Repair,7
indiana_bike_11_13,test,Bike Repair,7
indiana_bike_11_14,test,Bike Repair,7
indiana_bike_11_2,test,Bike Repair,7
indiana_bike_11_3,test,Bike Repair,7
indiana_bike_11_4,test,Bike Repair,7
indiana_bike_11_6,test,Bike Repair,7
indiana_bike_11_7,test,Bike Repair,7
indiana_bike_11_8,test,Bike Repair,7
indiana_bike_11_9,test,Bike Repair,7
indiana_bike_12_10,train,Bike Repair,7
indiana_bike_12_11,train,Bike Repair,7
indiana_bike_12_13,train,Bike Repair,7
indiana_bike_12_14,train,Bike Repair,7
indiana_bike_12_15,train,Bike Repair,7
indiana_bike_12_16,train,Bike Repair,7
indiana_bike_12_3,train,Bike Repair,7
indiana_bike_12_4,train,Bike Repair,7
indiana_bike_12_5,train,Bike Repair,7
indiana_bike_12_6,test,Bike Repair,7
indiana_bike_12_7,train,Bike Repair,7
indiana_bike_12_9,train,Bike Repair,7
indiana_bike_13_10,train,Bike Repair,7
indiana_bike_13_12,train,Bike Repair,7
indiana_bike_13_13,train,Bike Repair,7
indiana_bike_13_14,train,Bike Repair,7
indiana_bike_13_2,train,Bike Repair,7
indiana_bike_13_3,train,Bike Repair,7
indiana_bike_13_4,train,Bike Repair,7
indiana_bike_13_5,train,Bike Repair,7
indiana_bike_13_7,train,Bike Repair,7
indiana_bike_13_8,train,Bike Repair,7
indiana_bike_13_9,train,Bike Repair,7
indiana_bike_14_2,test,Bike Repair,7
indiana_bike_14_4,test,Bike Repair,7
indiana_bike_14_6,test,Bike Repair,7
indiana_bike_14_8,test,Bike Repair,7
indiana_bike_15_10,test,Bike Repair,7
indiana_bike_15_12,test,Bike Repair,7
indiana_bike_15_14,test,Bike Repair,7
indiana_bike_15_16,test,Bike Repair,7
indiana_bike_15_18,train,Bike Repair,7
indiana_bike_15_2,train,Bike Repair,7
indiana_bike_15_20,train,Bike Repair,7
indiana_bike_15_22,train,Bike Repair,7
indiana_bike_15_24,train,Bike Repair,7
indiana_bike_15_4,train,Bike Repair,7
indiana_bike_15_6,train,Bike Repair,7
indiana_bike_15_8,train,Bike Repair,7
indiana_cooking_01_2,train,Cooking,4
indiana_cooking_01_3,train,Cooking,4
indiana_cooking_03_2,train,Cooking,4
indiana_cooking_03_3,train,Cooking,4
indiana_cooking_04_2,train,Cooking,4
indiana_cooking_04_3,train,Cooking,4
indiana_cooking_06_2,test,Cooking,4
indiana_cooking_06_3,test,Cooking,4
indiana_cooking_07_2,test,Cooking,4
indiana_cooking_07_3,test,Cooking,4
indiana_cooking_08_2,val,Cooking,4
indiana_cooking_08_5,val,Cooking,4
indiana_cooking_08_6,train,Cooking,4
indiana_cooking_09_2,val,Cooking,4
indiana_cooking_10_2,train,Cooking,4
indiana_cooking_10_3,train,Cooking,4
indiana_cooking_10_4,train,Cooking,4
indiana_cooking_10_5,train,Cooking,4
indiana_cooking_11_2,test,Cooking,4
indiana_cooking_11_3,test,Cooking,4
indiana_cooking_11_4,test,Cooking,4
indiana_cooking_11_5,test,Cooking,4
indiana_cooking_12_2,train,Cooking,4
indiana_cooking_12_3,train,Cooking,4
indiana_cooking_12_4,train,Cooking,4
indiana_cooking_13_2,train,Cooking,4
indiana_cooking_14_3,train,Cooking,4
indiana_cooking_14_4,train,Cooking,4
indiana_cooking_14_5,train,Cooking,4
indiana_cooking_14_6,train,Cooking,4
indiana_cooking_16_2,val,Cooking,4
indiana_cooking_16_3,val,Cooking,4
indiana_cooking_17_2,test,Cooking,4
indiana_cooking_17_3,test,Cooking,4
indiana_cooking_17_4,test,Cooking,4
indiana_cooking_17_5,test,Cooking,4
indiana_cooking_18_2,test,Cooking,4
indiana_cooking_18_3,test,Cooking,4
indiana_cooking_19_2,test,Cooking,4
indiana_cooking_19_3,test,Cooking,4
indiana_cooking_20_2,train,Cooking,4
indiana_cooking_20_3,train,Cooking,4
indiana_cooking_20_4,train,Cooking,4
indiana_cooking_20_5,train,Cooking,4
indiana_cooking_21_2,train,Cooking,4
indiana_cooking_21_3,train,Cooking,4
indiana_cooking_21_4,train,Cooking,4
indiana_cooking_21_5,train,Cooking,4
indiana_cooking_22_2,train,Cooking,4
indiana_cooking_22_3,train,Cooking,4
indiana_cooking_22_4,train,Cooking,4
indiana_cooking_22_5,train,Cooking,4
indiana_cooking_23_2,val,Cooking,4
indiana_cooking_23_3,val,Cooking,4
indiana_cooking_23_4,val,Cooking,4
indiana_cooking_23_5,val,Cooking,4
indiana_cooking_24_2,test,Cooking,4
indiana_cooking_24_3,test,Cooking,4
indiana_cooking_25_2,test,Cooking,4
indiana_cooking_25_3,test,Cooking,4
indiana_cooking_26_2,train,Cooking,4
indiana_cooking_26_3,train,Cooking,4
indiana_cooking_26_4,train,Cooking,4
indiana_cooking_27_2,train,Cooking,4
indiana_music_01_2,test,Music,6
indiana_music_01_3,test,Music,6
indiana_music_01_4,test,Music,6
indiana_music_02_2,test,Music,6
indiana_music_02_3,test,Music,6
indiana_music_02_4,test,Music,6
indiana_music_03_2,val,Music,6
indiana_music_03_3,val,Music,6
indiana_music_03_4,val,Music,6
indiana_music_03_5,val,Music,6
indiana_music_04_2,val,Music,6
indiana_music_04_3,val,Music,6
indiana_music_04_4,val,Music,6
indiana_music_04_5,val,Music,6
indiana_music_05_2,train,Music,6
indiana_music_05_3,train,Music,6
indiana_music_05_4,train,Music,6
indiana_music_06_2,train,Music,6
indiana_music_06_3,train,Music,6
indiana_music_06_4,train,Music,6
indiana_music_07_3,test,Music,6
indiana_music_07_4,test,Music,6
indiana_music_07_5,test,Music,6
indiana_music_09_3,train,Music,6
indiana_music_09_4,train,Music,6
indiana_music_09_5,train,Music,6
indiana_music_09_6,train,Music,6
indiana_music_10_2,test,Music,6
indiana_music_10_3,test,Music,6
indiana_music_10_4,test,Music,6
indiana_music_10_5,test,Music,6
indiana_music_11_2,train,Music,6
indiana_music_11_3,train,Music,6
indiana_music_11_4,train,Music,6
indiana_music_11_5,train,Music,6
indiana_music_12_3,train,Music,6
indiana_music_12_4,train,Music,6
indiana_music_12_5,train,Music,6
indiana_music_12_6,train,Music,6
indiana_music_13_3,train,Music,6
indiana_music_13_4,train,Music,6
indiana_music_13_5,train,Music,6
indiana_music_14_3,train,Music,6
indiana_music_14_4,train,Music,6
indiana_music_14_5,train,Music,6
indiana_music_15_3,train,Music,6
indiana_music_15_4,train,Music,6
indiana_music_15_5,train,Music,6
indiana_music_15_6,train,Music,6
minnesota_cooking_010_2,val,Cooking,4
minnesota_cooking_010_4,val,Cooking,4
minnesota_cooking_011_2,val,Cooking,4
minnesota_cooking_021_2,train,Cooking,4
minnesota_cooking_022_2,train,Cooking,4
minnesota_cooking_022_4,train,Cooking,4
minnesota_cooking_023_2,train,Cooking,4
minnesota_cooking_023_4,train,Cooking,4
minnesota_cooking_023_6,train,Cooking,4
minnesota_cooking_024_2,train,Cooking,4
minnesota_cooking_030_2,train,Cooking,4
minnesota_cooking_030_5,train,Cooking,4
minnesota_cooking_031_2,train,Cooking,4
minnesota_cooking_031_4,train,Cooking,4
minnesota_cooking_032_2,train,Cooking,4
minnesota_cooking_032_4,train,Cooking,4
minnesota_cooking_040_2,test,Cooking,4
minnesota_cooking_040_4,test,Cooking,4
minnesota_cooking_040_6,test,Cooking,4
minnesota_cooking_050_2,train,Cooking,4
minnesota_cooking_050_4,train,Cooking,4
minnesota_cooking_060_2,val,Cooking,4
minnesota_cooking_060_4,val,Cooking,4
minnesota_cooking_061_2,val,Cooking,4
minnesota_cooking_070_2,train,Cooking,4
minnesota_cooking_074_2,train,Cooking,4
minnesota_rockclimbing_011_10,train,Rock Climbing,3
minnesota_rockclimbing_011_12,train,Rock Climbing,3
minnesota_rockclimbing_011_14,train,Rock Climbing,3
minnesota_rockclimbing_011_16,train,Rock Climbing,3
minnesota_rockclimbing_011_18,train,Rock Climbing,3
minnesota_rockclimbing_011_2,train,Rock Climbing,3
minnesota_rockclimbing_011_20,train,Rock Climbing,3
minnesota_rockclimbing_011_22,train,Rock Climbing,3
minnesota_rockclimbing_011_4,train,Rock Climbing,3
minnesota_rockclimbing_011_6,train,Rock Climbing,3
minnesota_rockclimbing_011_8,train,Rock Climbing,3
minnesota_rockclimbing_012_10,train,Rock Climbing,3
minnesota_rockclimbing_012_12,train,Rock Climbing,3
minnesota_rockclimbing_012_14,train,Rock Climbing,3
minnesota_rockclimbing_012_16,train,Rock Climbing,3
minnesota_rockclimbing_012_19,train,Rock Climbing,3
minnesota_rockclimbing_012_2,train,Rock Climbing,3
minnesota_rockclimbing_012_21,train,Rock Climbing,3
minnesota_rockclimbing_012_23,train,Rock Climbing,3
minnesota_rockclimbing_012_25,train,Rock Climbing,3
minnesota_rockclimbing_012_27,train,Rock Climbing,3
minnesota_rockclimbing_012_29,train,Rock Climbing,3
minnesota_rockclimbing_012_4,train,Rock Climbing,3
minnesota_rockclimbing_012_6,train,Rock Climbing,3
minnesota_rockclimbing_012_8,train,Rock Climbing,3
minnesota_rockclimbing_013_10,val,Rock Climbing,3
minnesota_rockclimbing_013_12,train,Rock Climbing,3
minnesota_rockclimbing_013_14,train,Rock Climbing,3
minnesota_rockclimbing_013_16,train,Rock Climbing,3
minnesota_rockclimbing_013_18,train,Rock Climbing,3
minnesota_rockclimbing_013_2,val,Rock Climbing,3
minnesota_rockclimbing_013_20,train,Rock Climbing,3
minnesota_rockclimbing_013_22,train,Rock Climbing,3
minnesota_rockclimbing_013_24,train,Rock Climbing,3
minnesota_rockclimbing_013_26,train,Rock Climbing,3
minnesota_rockclimbing_013_28,train,Rock Climbing,3
minnesota_rockclimbing_013_30,train,Rock Climbing,3
minnesota_rockclimbing_013_4,val,Rock Climbing,3
minnesota_rockclimbing_013_6,val,Rock Climbing,3
minnesota_rockclimbing_013_8,val,Rock Climbing,3
minnesota_rockclimbing_020_10,val,Rock Climbing,3
minnesota_rockclimbing_020_12,val,Rock Climbing,3
minnesota_rockclimbing_020_14,val,Rock Climbing,3
minnesota_rockclimbing_020_16,val,Rock Climbing,3
minnesota_rockclimbing_020_18,val,Rock Climbing,3
minnesota_rockclimbing_020_2,val,Rock Climbing,3
minnesota_rockclimbing_020_20,val,Rock Climbing,3
minnesota_rockclimbing_020_22,train,Rock Climbing,3
minnesota_rockclimbing_020_24,train,Rock Climbing,3
minnesota_rockclimbing_020_26,train,Rock Climbing,3
minnesota_rockclimbing_020_28,train,Rock Climbing,3
minnesota_rockclimbing_020_30,train,Rock Climbing,3
minnesota_rockclimbing_020_32,train,Rock Climbing,3
minnesota_rockclimbing_020_4,val,Rock Climbing,3
minnesota_rockclimbing_020_6,val,Rock Climbing,3
minnesota_rockclimbing_020_8,val,Rock Climbing,3
minnesota_rockclimbing_021_10,train,Rock Climbing,3
minnesota_rockclimbing_021_12,train,Rock Climbing,3
minnesota_rockclimbing_021_14,test,Rock Climbing,3
minnesota_rockclimbing_021_16,test,Rock Climbing,3
minnesota_rockclimbing_021_18,test,Rock Climbing,3
minnesota_rockclimbing_021_2,train,Rock Climbing,3
minnesota_rockclimbing_021_20,test,Rock Climbing,3
minnesota_rockclimbing_021_22,test,Rock Climbing,3
minnesota_rockclimbing_021_24,test,Rock Climbing,3
minnesota_rockclimbing_021_26,test,Rock Climbing,3
minnesota_rockclimbing_021_28,test,Rock Climbing,3
minnesota_rockclimbing_021_30,test,Rock Climbing,3
minnesota_rockclimbing_021_32,test,Rock Climbing,3
minnesota_rockclimbing_021_4,train,Rock Climbing,3
minnesota_rockclimbing_021_6,train,Rock Climbing,3
minnesota_rockclimbing_021_8,train,Rock Climbing,3
minnesota_rockclimbing_022_10,test,Rock Climbing,3
minnesota_rockclimbing_022_12,train,Rock Climbing,3
minnesota_rockclimbing_022_14,train,Rock Climbing,3
minnesota_rockclimbing_022_16,train,Rock Climbing,3
minnesota_rockclimbing_022_18,train,Rock Climbing,3
minnesota_rockclimbing_022_2,test,Rock Climbing,3
minnesota_rockclimbing_022_20,train,Rock Climbing,3
minnesota_rockclimbing_022_22,train,Rock Climbing,3
minnesota_rockclimbing_022_4,test,Rock Climbing,3
minnesota_rockclimbing_022_6,test,Rock Climbing,3
minnesota_rockclimbing_022_8,test,Rock Climbing,3
minnesota_rockclimbing_030_10,test,Rock Climbing,3
minnesota_rockclimbing_030_12,test,Rock Climbing,3
minnesota_rockclimbing_030_14,train,Rock Climbing,3
minnesota_rockclimbing_030_16,train,Rock Climbing,3
minnesota_rockclimbing_030_18,train,Rock Climbing,3
minnesota_rockclimbing_030_2,test,Rock Climbing,3
minnesota_rockclimbing_030_20,train,Rock Climbing,3
minnesota_rockclimbing_030_22,train,Rock Climbing,3
minnesota_rockclimbing_030_24,val,Rock Climbing,3
minnesota_rockclimbing_030_26,val,Rock Climbing,3
minnesota_rockclimbing_030_28,val,Rock Climbing,3
minnesota_rockclimbing_030_30,val,Rock Climbing,3
minnesota_rockclimbing_030_32,val,Rock Climbing,3
minnesota_rockclimbing_030_4,test,Rock Climbing,3
minnesota_rockclimbing_030_6,test,Rock Climbing,3
minnesota_rockclimbing_030_8,test,Rock Climbing,3
minnesota_rockclimbing_031_10,train,Rock Climbing,3
minnesota_rockclimbing_031_12,train,Rock Climbing,3
minnesota_rockclimbing_031_14,train,Rock Climbing,3
minnesota_rockclimbing_031_16,train,Rock Climbing,3
minnesota_rockclimbing_031_18,train,Rock Climbing,3
minnesota_rockclimbing_031_19,train,Rock Climbing,3
minnesota_rockclimbing_031_2,train,Rock Climbing,3
minnesota_rockclimbing_031_21,train,Rock Climbing,3
minnesota_rockclimbing_031_23,train,Rock Climbing,3
minnesota_rockclimbing_031_25,train,Rock Climbing,3
minnesota_rockclimbing_031_27,train,Rock Climbing,3
minnesota_rockclimbing_031_4,train,Rock Climbing,3
minnesota_rockclimbing_031_6,train,Rock Climbing,3
minnesota_rockclimbing_031_8,train,Rock Climbing,3
minnesota_rockclimbing_032_10,val,Rock Climbing,3
minnesota_rockclimbing_032_12,test,Rock Climbing,3
minnesota_rockclimbing_032_14,test,Rock Climbing,3
minnesota_rockclimbing_032_16,test,Rock Climbing,3
minnesota_rockclimbing_032_19,train,Rock Climbing,3
minnesota_rockclimbing_032_2,val,Rock Climbing,3
minnesota_rockclimbing_032_21,train,Rock Climbing,3
minnesota_rockclimbing_032_23,train,Rock Climbing,3
minnesota_rockclimbing_032_25,train,Rock Climbing,3
minnesota_rockclimbing_032_27,train,Rock Climbing,3
minnesota_rockclimbing_032_4,val,Rock Climbing,3
minnesota_rockclimbing_032_6,val,Rock Climbing,3
